KNP,"College of Engineering, Karunagappally.",Kollam,EEE,999,yes,GOVT
KNP,"College of Engineering, Karunagappally.",Kollam,ME,999,yes,GOVT
KGR,"College of Engineering, Kidangoor.",Kottayam,CE,999,yes,GOVT
KGR,"College of Engineering, Kidangoor.",Kottayam,CSE,999,yes,GOVT
KGR,"College of Engineering, Kidangoor.",Kottayam,ECE,999,yes,GOVT
KGR,"College of Engineering, Kidangoor.",Kottayam,EEE,999,yes,GOVT
KGR,"College of Engineering, Kidangoor.",Kottayam,IT,999,yes,GOVT
CEK,"College of Engineering, Kottarakkara, Kollam.",Kollam,CSE,999,yes,GOVT
CEK,"College of Engineering, Kottarakkara, Kollam.",Kollam,ECE,999,yes,GOVT
MNR,"College of Engineering, Munnar.",Munnar,CSE,999,yes,GOVT
MNR,"College of Engineering, Munnar.",Munnar,ECE,999,yes,GOVT
MNR,"College of Engineering, Munnar.",Munnar,EEE,999,yes,GOVT
MNR,"College of Engineering, Munnar.",Munnar,ME,999,yes,GOVT
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,CE,999,yes,GOVT
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,CSE,999,yes,GOVT
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,ECE,999,yes,GOVT
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,EEE,999,yes,GOVT
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,ME,999,yes,GOVT
PEC,"College of Engineering, Pathanapuram.",Kollam,CE,999,yes,GOVT
PEC,"College of Engineering, Pathanapuram.",Kollam,CSE,999,yes,GOVT
PEC,"College of Engineering, Pathanapuram.",Kollam,ECE,999,yes,GOVT
PEC,"College of Engineering, Pathanapuram.",Kollam,EEE,999,yes,GOVT
PEC,"College of Engineering, Pathanapuram.",Kollam,ME,999,yes,GOVT
PJR,"College of Engineering, Poonjar.",Kottayam,CSE,999,yes,GOVT
PJR,"College of Engineering, Poonjar.",Kottayam,ECE,999,yes,GOVT
PJR,"College of Engineering, Poonjar.",Kottayam,EEE,999,yes,GOVT
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,CE,999,yes,GOVT
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,CSE,999,yes,GOVT
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,ECE,999,yes,GOVT
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,EEE,999,yes,GOVT
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,IT,999,yes,GOVT
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,ME,999,yes,GOVT
TKR,"College of Engineering, Thrikarippur, Kasaragod.",Kasaragod,CE,999,yes,GOVT
TKR,"College of Engineering, Thrikarippur, Kasaragod.",Kasaragod,CSE,999,yes,GOVT
TKR,"College of Engineering, Thrikarippur, Kasaragod.",Kasaragod,ECE,999,yes,GOVT
TKR,"College of Engineering, Thrikarippur, Kasaragod.",Kasaragod,EEE,999,yes,GOVT
TKR,"College of Engineering, Thrikarippur, Kasaragod.",Kasaragod,IT,999,yes,GOVT
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,CE,999,yes,GOVT
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,CSE,999,yes,GOVT
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,ECE,999,yes,GOVT
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,EEE,999,yes,GOVT
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,IT,999,yes,GOVT
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,AEI,999,yes,GOVT
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,CE,999,yes,GOVT
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,CSE,999,yes,GOVT
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,ECE,999,yes,GOVT
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,EEE,999,yes,GOVT
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,ME,999,yes,GOVT
IDK,"Engineering College, Idukki",Idukki,CSE,999,yes,GOVT
IDK,"Engineering College, Idukki",Idukki,ECE,999,yes,GOVT
IDK,"Engineering College, Idukki",Idukki,EEE,999,yes,GOVT
IDK,"Engineering College, Idukki",Idukki,IT,999,yes,GOVT
IDK,"Engineering College, Idukki",Idukki,ME,999,yes,GOVT
EKC,"Eranad Knowledgecity Technical Campus, Cherukulam,",Kozhikode,CE,999,yes,GOVT
EKC,"Eranad Knowledgecity Technical Campus, Cherukulam,",Kozhikode,CSE,999,yes,GOVT
EKC,"Eranad Knowledgecity Technical Campus, Cherukulam,",Kozhikode,ECE,999,yes,GOVT
EKC,"Eranad Knowledgecity Technical Campus, Cherukulam,",Kozhikode,ME,999,yes,GOVT
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,CE,999,yes,GOVT
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,CSE,999,yes,GOVT
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,ECE,999,yes,GOVT
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,EEE,999,yes,GOVT
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,ME,999,yes,GOVT
KNR,"Govt. College of Engineering, Kannur.",Kannur,CE,999,yes,GOVT
KNR,"Govt. College of Engineering, Kannur.",Kannur,CSE,999,yes,GOVT
KNR,"Govt. College of Engineering, Kannur.",Kannur,ECE,999,yes,GOVT
KNR,"Govt. College of Engineering, Kannur.",Kannur,EEE,999,yes,GOVT
KNR,"Govt. College of Engineering, Kannur.",Kannur,ME,999,yes,GOVT
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,CE,999,yes,GOVT
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,ECE,999,yes,GOVT
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,EEE,999,yes,GOVT
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,IT,999,yes,GOVT
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,ME,999,yes,GOVT
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,AEI,999,yes,GOVT
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,CE,999,yes,GOVT
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,CHE,999,yes,GOVT
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,ECE,999,yes,GOVT
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,ME,999,yes,GOVT
WYD,"Govt. Engineering College, Mananthavady.",Wayanad,CSE,999,yes,GOVT
WYD,"Govt. Engineering College, Mananthavady.",Wayanad,ECE,999,yes,GOVT
WYD,"Govt. Engineering College, Mananthavady.",Wayanad,EEE,999,yes,GOVT
WYD,"Govt. Engineering College, Mananthavady.",Wayanad,ME,999,yes,GOVT
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,CE,999,yes,GOVT
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,CSE,999,yes,GOVT
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,ECE,999,yes,GOVT
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,EEE,999,yes,GOVT
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,IT,999,yes,GOVT
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,ME,999,yes,GOVT
TCR,"Govt. Engineering College,Thrissur.",Thrissur,CE,999,yes,GOVT
TCR,"Govt. Engineering College,Thrissur.",Thrissur,CHE,999,yes,GOVT
TCR,"Govt. Engineering College,Thrissur.",Thrissur,CSE,999,yes,GOVT
TCR,"Govt. Engineering College,Thrissur.",Thrissur,ECE,999,yes,GOVT
TCR,"Govt. Engineering College,Thrissur.",Thrissur,EEE,999,yes,GOVT
TCR,"Govt. Engineering College,Thrissur.",Thrissur,ME,999,yes,GOVT
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,CE,999,yes,GOVT
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,CSE,999,yes,GOVT
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,ECE,999,yes,GOVT
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,EEE,999,yes,GOVT
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,ME,999,yes,GOVT
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,CE,999,yes,PRIVATE
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,CSE,999,yes,PRIVATE
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,ECE,999,yes,PRIVATE
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,EEE,999,yes,PRIVATE
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,ME,999,yes,PRIVATE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,CE,999,yes,PRIVATE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,CSE,999,yes,PRIVATE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,ECE,999,yes,PRIVATE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,EEE,999,yes,PRIVATE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,ME,999,yes,PRIVATE
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,CE,999,yes,PRIVATE
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,CSE,999,yes,PRIVATE
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,ECE,999,yes,PRIVATE
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,EEE,999,yes,PRIVATE
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,ME,999,yes,PRIVATE
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,CE,999,yes,PRIVATE
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,CSE,999,yes,PRIVATE
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,ECE,999,yes,PRIVATE
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,EEE,999,yes,PRIVATE
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,ME,999,yes,PRIVATE
ECE,"ICCS College of Engineering and Management, Thrissur",Thrissur,CE,999,yes,PRIVATE
ECE,"ICCS College of Engineering and Management, Thrissur",Thrissur,CSE,999,yes,PRIVATE
ECE,"ICCS College of Engineering and Management, Thrissur",Thrissur,ME,999,yes,PRIVATE
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,AIDS,999,yes,PRIVATE
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,CE,999,yes,PRIVATE
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,CSE,999,yes,PRIVATE
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,ECE,999,yes,PRIVATE
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,EEE,999,yes,PRIVATE
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,ME,999,yes,PRIVATE
ILE,"ILM College of Engineering, Perumbavoor, Ernakulam.",Ernakulam,CE,999,yes,PRIVATE
ILE,"ILM College of Engineering, Perumbavoor, Ernakulam.",Ernakulam,CSE,999,yes,PRIVATE
ILE,"ILM College of Engineering, Perumbavoor, Ernakulam.",Ernakulam,ECE,999,yes,PRIVATE
ILE,"ILM College of Engineering, Perumbavoor, Ernakulam.",Ernakulam,ME,999,yes,PRIVATE
IGW,"Indira Gandhi Inst. of Engineering & Tech., Kothamangalam",Ernakulam,CE,999,yes,PRIVATE
IGW,"Indira Gandhi Inst. of Engineering & Tech., Kothamangalam",Ernakulam,CSE,999,yes,PRIVATE
IGW,"Indira Gandhi Inst. of Engineering & Tech., Kothamangalam",Ernakulam,ECE,999,yes,PRIVATE
IGW,"Indira Gandhi Inst. of Engineering & Tech., Kothamangalam",Ernakulam,EEE,999,yes,PRIVATE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,CE,999,yes,PRIVATE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,CSE,999,yes,PRIVATE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,ECE,999,yes,PRIVATE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,EEE,999,yes,PRIVATE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,ME,999,yes,PRIVATE
JCE,"Jawaharlal College of Engineering & Technology,",Palakkad,CE,999,yes,PRIVATE
JCE,"Jawaharlal College of Engineering & Technology,",Palakkad,CSE,999,yes,PRIVATE
JCE,"Jawaharlal College of Engineering & Technology,",Palakkad,ECE,999,yes,PRIVATE
JCE,"Jawaharlal College of Engineering & Technology,",Palakkad,ME,999,yes,PRIVATE
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,CE,999,yes,PRIVATE
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,CSE,999,yes,PRIVATE
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,ECE,999,yes,PRIVATE
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,EEE,999,yes,PRIVATE
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,ME,999,yes,PRIVATE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,AIDS,999,yes,PRIVATE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,CE,999,yes,PRIVATE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,CSE,999,yes,PRIVATE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,ECE,999,yes,PRIVATE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,EEE,999,yes,PRIVATE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,ME,999,yes,PRIVATE
KME,"K M E A Engineering College, Edathala.",Ernakulam,CE,999,yes,PRIVATE
KME,"K M E A Engineering College, Edathala.",Ernakulam,CSE,999,yes,PRIVATE
KME,"K M E A Engineering College, Edathala.",Ernakulam,ECE,999,yes,PRIVATE
KME,"K M E A Engineering College, Edathala.",Ernakulam,EEE,999,yes,PRIVATE
KME,"K M E A Engineering College, Edathala.",Ernakulam,ME,999,yes,PRIVATE
GWE,"K R Gouri Amma College of Engineering, Thuravoor, Cherthala.",Alappuzha,CE,999,yes,PRIVATE
GWE,"K R Gouri Amma College of Engineering, Thuravoor, Cherthala.",Alappuzha,CSE,999,yes,PRIVATE
GWE,"K R Gouri Amma College of Engineering, Thuravoor, Cherthala.",Alappuzha,ECE,999,yes,PRIVATE
GWE,"K R Gouri Amma College of Engineering, Thuravoor, Cherthala.",Alappuzha,IT,999,yes,PRIVATE
KMW,"KMCT College of  Engineering for Women, Manassery.",Kozhikode,CE,999,yes,PRIVATE
KMW,"KMCT College of  Engineering for Women, Manassery.",Kozhikode,CSE,999,yes,PRIVATE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,AEI,999,yes,PRIVATE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,CE,999,yes,PRIVATE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,CSE,999,yes,PRIVATE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,ECE,999,yes,PRIVATE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,EEE,999,yes,PRIVATE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,IT,999,yes,PRIVATE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,ME,999,yes,PRIVATE
KMT,"KMCT College of Engineering for Emerging Technology,",Kozhikode,CSE,999,yes,PRIVATE
KMW,"KMCT College of Engineering for Women, Manassery.",Kozhikode,CE,999,yes,PRIVATE
KMW,"KMCT College of Engineering for Women, Manassery.",Kozhikode,CSE,999,yes,PRIVATE
KMC,"KMCT College of Engineering, Kozhikkode.",Kozhikode,AEI,999,yes,PRIVATE
KMC,"KMCT College of Engineering, Kozhikkode.",Kozhikode,CE,999,yes,PRIVATE
KMC,"KMCT College of Engineering, Kozhikkode.",Kozhikode,CSE,999,yes,PRIVATE
KMC,"KMCT College of Engineering, Kozhikkode.",Kozhikode,ECE,999,yes,PRIVATE
KMC,"KMCT College of Engineering, Kozhikkode.",Kozhikode,EEE,999,yes,PRIVATE
KMC,"KMCT College of Engineering, Kozhikkode.",Kozhikode,IT,999,yes,PRIVATE
KMC,"KMCT College of Engineering, Kozhikkode.",Kozhikode,ME,999,yes,PRIVATE
