AJC,"Amal Jyothi College of Engineering, Koovapally, Kanjirapally",Kottayam,11671,CSE
AWH,"AWH Engineering College, Kozhikkode",Kozhikode,47589,EEE
AWH,"AWH Engineering College, Kozhikkode",Kozhikode,47534,CE
AWH,"AWH Engineering College, Kozhikkode",Kozhikode,46847,ME
AWH,"AWH Engineering College, Kozhikkode",Kozhikode,42252,ECE
AWH,"AWH Engineering College, Kozhikkode",Kozhikode,34840,CSE
AXE,"Axis College of Engineering & Technology, Murikkingal,",Thrissur,46873,CSE
AXE,"Axis College of Engineering & Technology, Murikkingal,",Thrissur,46647,CE
AXE,"Axis College of Engineering & Technology, Murikkingal,",Thrissur,45902,ECE
AXE,"Axis College of Engineering & Technology, Murikkingal,",Thrissur,45575,EEE
AXE,"Axis College of Engineering & Technology, Murikkingal,",Thrissur,0,ME
BMC,"Baselios Mathew II College of Engg., Sasthamcotta, Kollam.",Kollam,47376,CE
BMC,"Baselios Mathew II College of Engg., Sasthamcotta, Kollam.",Kollam,44300,ME
BMC,"Baselios Mathew II College of Engg., Sasthamcotta, Kollam.",Kollam,37976,CSE
BMC,"Baselios Mathew II College of Engg., Sasthamcotta, Kollam.",Kollam,35754,ECE
BMC,"Baselios Mathew II College of Engg., Sasthamcotta, Kollam.",Kollam,0,EEE
BJK,"Bishop Jerome Institute, Kollam.",Kollam,47240,CE
BJK,"Bishop Jerome Institute, Kollam.",Kollam,42895,ME
BJK,"Bishop Jerome Institute, Kollam.",Kollam,39373,EEE
BJK,"Bishop Jerome Institute, Kollam.",Kollam,27734,ECE
UCC,"Calicut Unity. Institute of Engineering & Tech., Tenhipalam.",Malappuram,38922,ECE
UCC,"Calicut Unity. Institute of Engineering & Tech., Tenhipalam.",Malappuram,36344,EEE
UCC,"Calicut Unity. Institute of Engineering & Tech., Tenhipalam.",Malappuram,35102,IT
UCC,"Calicut Unity. Institute of Engineering & Tech., Tenhipalam.",Malappuram,32553,ME
CMA,"Carmel College of Engg. & Technology, Punnapra,",Alappuzha,46669,EEE
CMA,"Carmel College of Engg. & Technology, Punnapra,",Alappuzha,46185,CE
CMA,"Carmel College of Engg. & Technology, Punnapra,",Alappuzha,43312,ME
CMA,"Carmel College of Engg. & Technology, Punnapra,",Alappuzha,31811,CSE
CCE,"Christ College of Engineering, Irinjalakuda.",Thrissur,47383,CE
CCE,"Christ College of Engineering, Irinjalakuda.",Thrissur,46353,ME
CCE,"Christ College of Engineering, Irinjalakuda.",Thrissur,42942,EEE
CCE,"Christ College of Engineering, Irinjalakuda.",Thrissur,24571,ECE
CCE,"Christ College of Engineering, Irinjalakuda.",Thrissur,8107,CSE
CKC,"Christ Knowledge City, Kuzhoor,EKM",Ernakulam,46581,CSE
CKC,"Christ Knowledge City, Kuzhoor,EKM",Ernakulam,39665,CE
CKC,"Christ Knowledge City, Kuzhoor,EKM",Ernakulam,30870,ME
CKC,"Christ Knowledge City, Kuzhoor,EKM",Ernakulam,0,ECE
PRP,"College of Engineering & Management, Punnapra.",Alappuzha,47362,EEE
PRP,"College of Engineering & Management, Punnapra.",Alappuzha,47054,ME
PRP,"College of Engineering & Management, Punnapra.",Alappuzha,47002,ECE
PRP,"College of Engineering & Management, Punnapra.",Alappuzha,27677,CE
PRP,"College of Engineering & Management, Punnapra.",Alappuzha,20266,CSE
CEN,"College of Engineering and Technology, Payyannur, Kannur.",Kannur,47438,ME
CEN,"College of Engineering and Technology, Payyannur, Kannur.",Kannur,47317,ECE
CEN,"College of Engineering and Technology, Payyannur, Kannur.",Kannur,46287,CE
CEN,"College of Engineering and Technology, Payyannur, Kannur.",Kannur,45979,EEE
PRN,College of Engineering Perumon.,Kollam,33131,ECE
PRN,College of Engineering Perumon.,Kollam,23302,EEE
PRN,College of Engineering Perumon.,Kollam,23297,ME
PRN,College of Engineering Perumon.,Kollam,12879,CSE
ADR,"College of Engineering, Adoor",Pathanamthitta,44355,ME
ADR,"College of Engineering, Adoor",Pathanamthitta,43231,EEE
ADR,"College of Engineering, Adoor",Pathanamthitta,33326,ECE
ADR,"College of Engineering, Adoor",Pathanamthitta,9026,CSE
AEC,"College of Engineering, Aranmula, Pathanamthitta.",Pathanamthitta,47546,ECE
AEC,"College of Engineering, Aranmula, Pathanamthitta.",Pathanamthitta,45879,EEE
AEC,"College of Engineering, Aranmula, Pathanamthitta.",Pathanamthitta,30430,CE
AEC,"College of Engineering, Aranmula, Pathanamthitta.",Pathanamthitta,24055,CSE
CEA,"College of Engineering, Attingal, Thiruvananthapuram.",Thiruvananthapuram,39127,ECE
CEA,"College of Engineering, Attingal, Thiruvananthapuram.",Thiruvananthapuram,38008,EEE
CEA,"College of Engineering, Attingal, Thiruvananthapuram.",Thiruvananthapuram,9878,CSE
CHN,"College of Engineering, Chengannur, Alappuzha.",Alappuzha,46802,EEE
CHN,"College of Engineering, Chengannur, Alappuzha.",Alappuzha,16497,ECE
CHN,"College of Engineering, Chengannur, Alappuzha.",Alappuzha,5390,CSE
CEC,"College of Engineering, Cherthala, Alappuzha.",Alappuzha,46926,EEE
CEC,"College of Engineering, Cherthala, Alappuzha.",Alappuzha,46173,ECE
CEC,"College of Engineering, Cherthala, Alappuzha.",Alappuzha,14207,CSE
PTA,"College of Engineering, Kallooppara.",Pathanamthitta,46903,ECE
PTA,"College of Engineering, Kallooppara.",Pathanamthitta,46234,EEE
PTA,"College of Engineering, Kallooppara.",Pathanamthitta,15814,CSE
KNP,"College of Engineering, Karunagappally.",Kollam,47608,EEE
KNP,"College of Engineering, Karunagappally.",Kollam,47554,ME
KNP,"College of Engineering, Karunagappally.",Kollam,47375,ECE
KNP,"College of Engineering, Karunagappally.",Kollam,20137,CSE
KGR,"College of Engineering, Kidangoor.",Kottayam,46463,ECE
KGR,"College of Engineering, Kidangoor.",Kottayam,45967,EEE
KGR,"College of Engineering, Kidangoor.",Kottayam,31983,CE
KGR,"College of Engineering, Kidangoor.",Kottayam,16866,CSE
CEK,"College of Engineering, Kottarakkara, Kollam.",Kollam,46370,ECE
CEK,"College of Engineering, Kottarakkara, Kollam.",Kollam,22965,CSE
MNR,"College of Engineering, Munnar.",Munnar,47538,ME
MNR,"College of Engineering, Munnar.",Munnar,47244,ECE
MNR,"College of Engineering, Munnar.",Munnar,46283,EEE
MNR,"College of Engineering, Munnar.",Munnar,19001,CSE
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,47604,ME
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,47565,ECE
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,47089,EEE
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,35872,CE
CEM,"College of Engineering, Muttathara.",Thiruvananthapuram,24079,CSE
PEC,"College of Engineering, Pathanapuram.",Kollam,47564,ME
PEC,"College of Engineering, Pathanapuram.",Kollam,46857,ECE
PEC,"College of Engineering, Pathanapuram.",Kollam,46599,EEE
PEC,"College of Engineering, Pathanapuram.",Kollam,32072,CE
PEC,"College of Engineering, Pathanapuram.",Kollam,25275,CSE
PJR,"College of Engineering, Poonjar.",Kottayam,41927,ECE
PJR,"College of Engineering, Poonjar.",Kottayam,24211,CSE
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,33938,ME
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,33552,EEE
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,29900,IT
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,29881,ECE
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,19633,CE
TLY,"College of Engineering, Thalassery, Kannur.",Kannur,9851,CSE
TKR,"College of Engineering, Thrikarippur, Kasaragod.",Kasaragod,46472,EEE
TKR,"College of Engineering, Thrikarippur, Kasaragod.",Kasaragod,39698,ECE
TKR,"College of Engineering, Thrikarippur, Kasaragod.",Kasaragod,27837,CE
TKR,"College of Engineering, Thrikarippur, Kasaragod.",Kasaragod,17199,CSE
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,42873,EEE
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,36615,ECE
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,33379,IT
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,22388,CE
VDA,"College of Engineering, Vadakara, Kozhikode.",Kozhikode,13090,CSE
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,2349,CE
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,1804,AEI
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,1252,ME
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,800,EEE
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,289,ECE
TVE,"College of Engineering,Thiruvananthapuram.",Thiruvananthapuram,174,CSE
IDK,"Engineering College, Idukki",Idukki,8623,ME
IDK,"Engineering College, Idukki",Idukki,8263,IT
IDK,"Engineering College, Idukki",Idukki,4621,ECE
IDK,"Engineering College, Idukki",Idukki,0,CSE
IDK,"Engineering College, Idukki",Idukki,0,EEE
EKC,"Eranad Knowledgecity Technical Campus, Cherukulam,",Kozhikode,45321,CE
EKC,"Eranad Knowledgecity Technical Campus, Cherukulam,",Kozhikode,44283,CSE
EKC,"Eranad Knowledgecity Technical Campus, Cherukulam,",Kozhikode,32268,ME
EKC,"Eranad Knowledgecity Technical Campus, Cherukulam,",Kozhikode,21276,ECE
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,47485,ME
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,40683,CE
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,27045,EEE
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,17463,ECE
FIT,"Federal Institute of Science & Tech., Angamaly.",Ernakulam,6711,CSE
KNR,"Govt. College of Engineering, Kannur.",Kannur,8674,ME
KNR,"Govt. College of Engineering, Kannur.",Kannur,6771,CE
KNR,"Govt. College of Engineering, Kannur.",Kannur,6594,EEE
KNR,"Govt. College of Engineering, Kannur.",Kannur,5489,ECE
KNR,"Govt. College of Engineering, Kannur.",Kannur,1634,CSE
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,6372,ME
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,5613,IT
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,5516,CE
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,4472,EEE
TRV,"Govt. Engineering College, Barton Hills, TVM",Thiruvananthapuram,2329,ECE
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,8825,AEI
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,8372,ME
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,7066,CE
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,4918,CHE
KKE,"Govt. Engineering College, Kozhikkode.",Kozhikode,4847,ECE
WYD,"Govt. Engineering College, Mananthavady.",Wayanad,0,CSE
WYD,"Govt. Engineering College, Mananthavady.",Wayanad,0,ECE
WYD,"Govt. Engineering College, Mananthavady.",Wayanad,0,EEE
WYD,"Govt. Engineering College, Mananthavady.",Wayanad,0,ME
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,8119,IT
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,7777,ME
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,6888,CE
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,6579,EEE
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,4915,ECE
PKD,"Govt. Engineering College, Sreekrishnapuram.",Palakkad,0,CSE
TCR,"Govt. Engineering College,Thrissur.",Thrissur,4989,CE
TCR,"Govt. Engineering College,Thrissur.",Thrissur,3638,ME
TCR,"Govt. Engineering College,Thrissur.",Thrissur,2841,CHE
TCR,"Govt. Engineering College,Thrissur.",Thrissur,2575,EEE
TCR,"Govt. Engineering College,Thrissur.",Thrissur,935,ECE
TCR,"Govt. Engineering College,Thrissur.",Thrissur,407,CSE
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,7685,ME
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,7060,CE
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,5895,EEE
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,3474,ECE
KTE,"Govt. Rajiv Gandhi Institute of Tech., Kottayam.",Kottayam,1295,CSE
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,47527,ME
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,47277,ECE
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,46900,CE
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,46626,CSE
GIT,"Gurudeva Institute of Science & Technology, Puthuppally.",Kottayam,13491,EEE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,46879,CSE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,43881,CE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,31553,EEE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,0,ECE
HCE,"Heera College of Engineering & Technology, Nedumangad.",Thiruvananthapuram,0,ME
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,43271,CSE
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,37953,CE
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,0,ECE
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,0,EEE
HGW,"Holy Grace Academy of Engineering, Mala, Thrissur.",Thrissur,0,ME
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,44332,CSE
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,40089,EEE
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,0,CE
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,0,ECE
IES,"I E S College of Engineering, Chittilappilly.",Thrissur,0,ME
ECE,"ICCS College of Engineering and Management, Thrissur",Thrissur,46768,CSE
ECE,"ICCS College of Engineering and Management, Thrissur",Thrissur,45458,CE
ECE,"ICCS College of Engineering and Management, Thrissur",Thrissur,0,ME
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,47065,CSE
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,42143,AIDS
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,41957,CE
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,36541,ME
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,35971,EEE
ICE,"Ilahia College of Engineering & Tech., Moovattupuzha.",Ernakulam,13000,ECE
ILE,"ILM College of Engineering, Perumbavoor, Ernakulam.",Ernakulam,47585,CSE
ILE,"ILM College of Engineering, Perumbavoor, Ernakulam.",Ernakulam,46617,ME
ILE,"ILM College of Engineering, Perumbavoor, Ernakulam.",Ernakulam,45451,CE
ILE,"ILM College of Engineering, Perumbavoor, Ernakulam.",Ernakulam,42150,ECE
IGW,"Indira Gandhi Inst. of Engineering & Tech., Kothamangalam",Ernakulam,47265,EEE
IGW,"Indira Gandhi Inst. of Engineering & Tech., Kothamangalam",Ernakulam,46362,ECE
IGW,"Indira Gandhi Inst. of Engineering & Tech., Kothamangalam",Ernakulam,45603,CE
IGW,"Indira Gandhi Inst. of Engineering & Tech., Kothamangalam",Ernakulam,40920,CSE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,47525,CSE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,0,CE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,0,ECE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,0,EEE
JBT,"Jai Bharath College of Management & Engg. Tech.,",Ernakulam,0,ME
JCE,"Jawaharlal College of Engineering & Technology,",Palakkad,47020,CE
JCE,"Jawaharlal College of Engineering & Technology,",Palakkad,45333,ECE
JCE,"Jawaharlal College of Engineering & Technology,",Palakkad,43375,CSE
JCE,"Jawaharlal College of Engineering & Technology,",Palakkad,32171,ME
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,46869,CSE
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,46545,CE
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,42317,ECE
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,42182,ME
JIT,"John Cox Memorial CSI Institute of Technology,",Thiruvananthapuram,0,EEE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,45377,ME
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,45125,CE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,44650,ECE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,38808,EEE
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,32795,AIDS
JEC,"Jyothi Engineering College, Cheruthuruthy.",Thrissur,20461,CSE
KME,"K M E A Engineering College, Edathala.",Ernakulam,45976,CE
KME,"K M E A Engineering College, Edathala.",Ernakulam,45878,ME
KME,"K M E A Engineering College, Edathala.",Ernakulam,40162,EEE
KME,"K M E A Engineering College, Edathala.",Ernakulam,40011,ECE
KME,"K M E A Engineering College, Edathala.",Ernakulam,29126,CSE
KMW,"KMCT College of  Engineering for Women, Manassery.",Kozhikode,46907,CSE
KMW,"KMCT College of  Engineering for Women, Manassery.",Kozhikode,45977,CE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,47327,AE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,46990,CE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,45286,AEI
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,44855,ME
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,44808,IT
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,44441,ECE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,44174,EEE
KMC,"KMCT College of  Engineering, Kozhikkode.",Kozhikode,32033,CSE
KIT,"Kottayam Institute of Tech. & Science, Pallicathode,",Kottayam,47268,CSE
KIT,"Kottayam Institute of Tech. & Science, Pallicathode,",Kottayam,46214,AE
KIT,"Kottayam Institute of Tech. & Science, Pallicathode,",Kottayam,42483,CE
KIT,"Kottayam Institute of Tech. & Science, Pallicathode,",Kottayam,0,ECE
KIT,"Kottayam Institute of Tech. & Science, Pallicathode,",Kottayam,0,EEE
KIT,"Kottayam Institute of Tech. & Science, Pallicathode,",Kottayam,0,ME
KVE,"KVM College of Engineering and Information Technology,",Alappuzha,43042,CSE
KSD,"LBS College of Engineering, Kasaragod.",Kasaragod,47024,EEE
KSD,"LBS College of Engineering, Kasaragod.",Kasaragod,40188,ME
KSD,"LBS College of Engineering, Kasaragod.",Kasaragod,37685,ECE
KSD,"LBS College of Engineering, Kasaragod.",Kasaragod,27812,IT
KSD,"LBS College of Engineering, Kasaragod.",Kasaragod,27251,CE
KSD,"LBS College of Engineering, Kasaragod.",Kasaragod,14700,CSE
LBT,"LBS Institute of Tech. for Women, Poojapura, TVPM",Thiruvananthapuram,30960,AEI
LBT,"LBS Institute of Tech. for Women, Poojapura, TVPM",Thiruvananthapuram,16686,IT
LBT,"LBS Institute of Tech. for Women, Poojapura, TVPM",Thiruvananthapuram,11005,CE
LBT,"LBS Institute of Tech. for Women, Poojapura, TVPM",Thiruvananthapuram,10167,ECE
LBT,"LBS Institute of Tech. for Women, Poojapura, TVPM",Thiruvananthapuram,7537,CSE
LMC,"Lourdes Matha College of Science and Technology,",Thiruvananthapuram,47460,CE
LMC,"Lourdes Matha College of Science and Technology,",Thiruvananthapuram,46965,CSE
LMC,"Lourdes Matha College of Science and Technology,",Thiruvananthapuram,43471,EEE
LMC,"Lourdes Matha College of Science and Technology,",Thiruvananthapuram,23376,ECE
LMC,"Lourdes Matha College of Science and Technology,",Thiruvananthapuram,0,ME
MAC,"M A College of Engineering, Kothamangalam.",Ernakulam,8309,ME
MAC,"M A College of Engineering, Kothamangalam.",Ernakulam,7046,CE
MAC,"M A College of Engineering, Kothamangalam.",Ernakulam,5849,EEE
MAC,"M A College of Engineering, Kothamangalam.",Ernakulam,3299,ECE
MAC,"M A College of Engineering, Kothamangalam.",Ernakulam,1062,CSE
DMC,"M Dasan Memmorial Co-op. Inst. of Engg. & Inf. Tech.,",Kozhikode,47434,CE
DMC,"M Dasan Memmorial Co-op. Inst. of Engg. & Inf. Tech.,",Kozhikode,47000,ME
DMC,"M Dasan Memmorial Co-op. Inst. of Engg. & Inf. Tech.,",Kozhikode,46473,EEE
DMC,"M Dasan Memmorial Co-op. Inst. of Engg. & Inf. Tech.,",Kozhikode,45393,ECE
DMC,"M Dasan Memmorial Co-op. Inst. of Engg. & Inf. Tech.,",Kozhikode,37947,CSE
MEA,"M E A Engineering College, Malappuram.",Malappuram,47134,ME
MEA,"M E A Engineering College, Malappuram.",Malappuram,46453,EEE
MEA,"M E A Engineering College, Malappuram.",Malappuram,46314,IT
MEA,"M E A Engineering College, Malappuram.",Malappuram,46053,CE
MEA,"M E A Engineering College, Malappuram.",Malappuram,29506,CSE
MEA,"M E A Engineering College, Malappuram.",Malappuram,26955,AIDS
MES,"M E S College of Engineering, Kuttippuram.",Malappuram,46703,ECE
MES,"M E S College of Engineering, Kuttippuram.",Malappuram,45464,EEE
MES,"M E S College of Engineering, Kuttippuram.",Malappuram,44347,ME
MES,"M E S College of Engineering, Kuttippuram.",Malappuram,34604,CE
MES,"M E S College of Engineering, Kuttippuram.",Malappuram,29201,IT
MES,"M E S College of Engineering, Kuttippuram.",Malappuram,24160,AIDS
MES,"M E S College of Engineering, Kuttippuram.",Malappuram,18180,CSE
MGC,"M G College of Engineering, Thiruvallom.",Thiruvananthapuram,47079,CSE
MGC,"M G College of Engineering, Thiruvallom.",Thiruvananthapuram,0,ECE
MGC,"M G College of Engineering, Thiruvallom.",Thiruvananthapuram,0,EEE
VPE,"Mahaguru Institute of Technology, Mavelikkara, Alappuzha",Alappuzha,47023,CSE
VPE,"Mahaguru Institute of Technology, Mavelikkara, Alappuzha",Alappuzha,39874,CE
VPE,"Mahaguru Institute of Technology, Mavelikkara, Alappuzha",Alappuzha,18745,EEE
VPE,"Mahaguru Institute of Technology, Mavelikkara, Alappuzha",Alappuzha,0,ECE
VPE,"Mahaguru Institute of Technology, Mavelikkara, Alappuzha",Alappuzha,0,ME
MEC,"Malabar College of Engineering & Tech., Wadakancherry.",Thrissur,40463,CSE
MEC,"Malabar College of Engineering & Tech., Wadakancherry.",Thrissur,0,AE
MEC,"Malabar College of Engineering & Tech., Wadakancherry.",Thrissur,0,CE
MEC,"Malabar College of Engineering & Tech., Wadakancherry.",Thrissur,0,ECE
MEC,"Malabar College of Engineering & Tech., Wadakancherry.",Thrissur,0,ME
MLT,"Malabar Institute of Technology, Anjarakandi.",Kannur,46933,CSE
MLT,"Malabar Institute of Technology, Anjarakandi.",Kannur,43596,CE
MLT,"Malabar Institute of Technology, Anjarakandi.",Kannur,41550,ECE
MLT,"Malabar Institute of Technology, Anjarakandi.",Kannur,0,EEE
MLT,"Malabar Institute of Technology, Anjarakandi.",Kannur,0,ME
MLM,"Mangalam College of Engineering, Ettumanoor.",Kottayam,45875,CE
MLM,"Mangalam College of Engineering, Ettumanoor.",Kottayam,45302,CHE
MLM,"Mangalam College of Engineering, Ettumanoor.",Kottayam,41105,CSE
MLM,"Mangalam College of Engineering, Ettumanoor.",Kottayam,40084,ECE
MLM,"Mangalam College of Engineering, Ettumanoor.",Kottayam,19619,ME
MLM,"Mangalam College of Engineering, Ettumanoor.",Kottayam,0,EEE
MBC,"Mar Baselios Christian College of Engg. & Tech., Peermede.",Idukki,45641,ECE
MBC,"Mar Baselios Christian College of Engg. & Tech., Peermede.",Idukki,40675,EEE
MBC,"Mar Baselios Christian College of Engg. & Tech., Peermede.",Idukki,39312,CE
MBC,"Mar Baselios Christian College of Engg. & Tech., Peermede.",Idukki,32426,CSE
MBC,"Mar Baselios Christian College of Engg. & Tech., Peermede.",Idukki,12785,ME
MBI,"Mar Baselios Institute of Technology & Science,",Ernakulam,47573,CE
MBI,"Mar Baselios Institute of Technology & Science,",Ernakulam,47259,ECE
MBI,"Mar Baselios Institute of Technology & Science,",Ernakulam,46029,EEE
MBI,"Mar Baselios Institute of Technology & Science,",Ernakulam,44422,ME
